"","X","LAT","LON","ZIPCODE"
"21667",21667,42.446,-83.05,"48234"
"21668",21668,42.325,-83.071,"48226"
"21669",21669,42.4,-83.255,"48223"
"21670",21670,42.438,-82.988,"48205"
"21671",21671,42.42,-83.283,"48219"
"21672",21672,42.267,-83.152,"48217"
"21673",21673,42.272,-83.159,"48217"
"21674",21674,42.417,-83.134,"48221"
"21675",21675,42.336,-83.083,"48208"
"21676",21676,42.411,-83.185,"48235"
"21677",21677,42.447,-83.105,"48030"
"21678",21678,42.361,-83.14,"48204"
"21679",21679,42.388,-83.233,"48223"
"21680",21680,42.375,-83.018,"48213"
"21681",21681,42.342,-83.1,"48208"
"21682",21682,42.301,-83.127,"48209"
"21683",21683,42.444,-83.086,"48203"
"21684",21684,42.407,-83.067,"48212"
"21685",21685,42.335,-83.079,"48216"
"21686",21686,42.411,-83.181,"48235"
"21687",21687,42.346,-83.121,"48210"
"21688",21688,42.42,-82.991,"48205"
"21689",21689,42.381,-83.264,"48223"
"21690",21690,42.41,-83.197,"48235"
"21691",21691,42.395,-83.006,"48213"
"21692",21692,42.442,-83.222,"48219"
"21693",21693,42.365,-83.186,"48228"
"21694",21694,42.427,-83.189,"48235"
"21695",21695,42.335,-82.987,"48207"
"21696",21696,42.314,-83.085,"48216"
"21697",21697,42.362,-82.935,"48215"
"21698",21698,42.345,-83.065,"48201"
"21699",21699,42.387,-83.102,"48206"
"21700",21700,42.419,-83.055,"48212"
"21701",21701,42.418,-82.945,"48224"
"21702",21702,42.368,-82.977,"48214"
"21703",21703,42.399,-82.968,"48224"
"21704",21704,42.328,-83.091,"48208"
"21705",21705,42.382,-83.006,"48213"
"21706",21706,42.415,-82.972,"48224"
"21707",21707,42.348,-83.103,"48208"
"21708",21708,42.422,-83.094,"48203"
"21709",21709,42.407,-83.245,"48219"
"21710",21710,42.428,-83.249,"48219"
"21711",21711,42.412,-83.225,"48219"
"21712",21712,42.272,-83.157,"48217"
"21713",21713,42.436,-82.997,"48205"
"21714",21714,42.376,-83.083,"48202"
"21715",21715,42.335,-83.002,"48207"
"21716",21716,42.367,-83.116,"48206"
"21717",21717,42.338,-83.196,"48126"
"21718",21718,42.435,-83.16,"48221"
"21719",21719,42.346,-83.119,"48210"
"21720",21720,42.421,-83.119,"48203"
"21721",21721,42.427,-83.171,"48235"
"21722",21722,42.362,-83.064,"48202"
"21723",21723,42.432,-83.169,"48221"
"21724",21724,42.385,-83.169,"48227"
"21725",21725,42.359,-83.266,"48239"
"21726",21726,42.373,-83.156,"48204"
"21727",21727,42.387,-83.171,"48227"
"21728",21728,42.391,-82.963,"48215"
"21729",21729,42.351,-83.028,"48214"
"21730",21730,42.356,-83.025,"48207"
"21731",21731,42.393,-83.254,"48223"
"21732",21732,42.433,-82.98,"48205"
"21733",21733,42.365,-83.053,"48211"
"21734",21734,42.351,-83.041,"48207"
"21735",21735,42.384,-83.194,"48227"
"21736",21736,42.29,-83.163,"48217"
"21737",21737,42.368,-83.13,"48204"
"21738",21738,42.422,-83.12,"48203"
"21739",21739,42.376,-82.956,"48205"
"21740",21740,42.364,-83.024,"48205"
"21741",21741,42.336,-83.028,"48207"
"21742",21742,42.378,-83.012,"48213"
"21743",21743,42.413,-82.936,"48224"
"21744",21744,42.384,-83.247,"48223"
"21745",21745,42.43,-83.081,"48203"
"21746",21746,42.409,-83.263,"48219"
"21747",21747,42.392,-82.942,"48224"
"21748",21748,42.408,-83.134,"48238"
"21749",21749,42.428,-83.134,"48221"
"21750",21750,42.415,-82.966,"48224"
"21751",21751,42.443,-83.204,"48235"
"21752",21752,42.365,-83.105,"48204"
"21753",21753,42.399,-82.923,"48224"
"21754",21754,42.439,-83.181,"48235"
"21755",21755,42.356,-83.034,"48207"
"21756",21756,42.384,-83.132,"48238"
"21757",21757,42.407,-82.987,"48213"
"21758",21758,42.365,-83.037,"48214"
"21759",21759,42.402,-82.923,"48224"
"21760",21760,42.345,-83.102,"48239"
"21761",21761,42.321,-83.092,"48209"
"21762",21762,42.436,-83.246,"48219"
"21763",21763,42.374,-83.118,"48206"
"21764",21764,42.442,-83.252,"48219"
"21765",21765,42.339,-83.143,"48210"
"21766",21766,42.427,-83.145,"48221"
"21767",21767,42.378,-83.18,"48227"
"21768",21768,42.419,-82.929,"48224"
"21769",21769,42.4,-83.182,"48227"
"21770",21770,42.354,-82.981,"48214"
"21771",21771,42.411,-83.219,"48223"
"21772",21772,42.414,-83.217,"48235"
"21773",21773,42.416,-83.283,"48219"
"21774",21774,42.43,-82.995,"48205"
"21775",21775,42.36,-83.158,"48221"
"21776",21776,42.403,-82.953,"48224"
"21777",21777,42.382,-83.272,"48223"
"21778",21778,42.434,-83.012,"48234"
"21779",21779,42.336,-83.07,"48216"
"21780",21780,42.381,-83.092,"48206"
"21781",21781,42.345,-83.26,"48239"
"21782",21782,42.427,-83.162,"48221"
"21783",21783,42.378,-83.21,"48227"
"21784",21784,42.435,-83.168,"48221"
"21785",21785,42.369,-83.18,"48227"
"21786",21786,42.382,-83.023,"48213"
"21787",21787,42.373,-83.035,"48211"
"21788",21788,42.364,-83.13,"48204"
"21789",21789,42.327,-83.078,"48216"
"21790",21790,42.367,-83.23,"48228"
"21791",21791,42.356,-83,"48214"
"21792",21792,42.371,-83.232,"48228"
"21793",21793,42.409,-82.976,"48213"
"21794",21794,42.36,-83.108,"48206"
"21795",21795,42.437,-83.02,"48234"
"21796",21796,42.409,-82.921,"48224"
"21797",21797,42.443,-83.156,"48221"
"21798",21798,42.43,-83.136,"48221"
"21799",21799,42.409,-83.277,"48219"
"21800",21800,42.429,-83.066,"48203"
"21801",21801,42.366,-83.161,"48228"
"21802",21802,42.346,-83.131,"48238"
"21803",21803,42.392,-82.948,"48224"
"21804",21804,42.384,-83.155,"48238"
"21805",21805,42.343,-83.011,"48207"
"21806",21806,42.411,-83.24,"48219"
"21807",21807,42.444,-83.245,"48219"
"21808",21808,42.405,-83.225,"48223"
"21809",21809,42.408,-82.923,"48224"
"21810",21810,42.429,-83.064,"48234"
"21811",21811,42.445,-83.182,"48237"
"21812",21812,42.328,-83.134,"48210"
"21813",21813,42.422,-83.065,"48212"
"21814",21814,42.32,-83.075,"48216"
"21815",21815,42.332,-83.125,"48210"
"21816",21816,42.386,-83.023,"48213"
"21817",21817,42.431,-83.253,"48219"
"21818",21818,42.37,-83.069,"48202"
"21819",21819,42.423,-82.983,"48205"
"21820",21820,42.372,-82.998,"48213"
"21821",21821,42.37,-83.113,"48206"
"21822",21822,42.387,-83.004,"48213"
"21823",21823,42.344,-82.973,"48207"
"21824",21824,42.324,-83.098,"48209"
"21825",21825,42.429,-83.063,"48234"
"21826",21826,42.416,-82.967,"48213"
"21827",21827,42.436,-83.28,"48219"
"21828",21828,42.43,-82.961,"48205"
"21829",21829,42.415,-83.079,"48212"
"21830",21830,42.362,-83.054,"48236"
"21831",21831,42.361,-83.131,"48204"
"21832",21832,42.384,-82.945,"48224"
"21833",21833,42.411,-83.183,"48235"
"21834",21834,42.273,-83.147,"48217; 48218"
"21835",21835,42.445,-82.999,"48205"
"21836",21836,42.382,-83.076,"48211"
"21837",21837,42.376,-82.985,"48214"
"21838",21838,42.442,-83.201,"48235"
"21839",21839,42.421,-83.085,"48203"
"21840",21840,42.397,-83.255,"48223"
"21841",21841,42.352,-83.17,"48204"
"21842",21842,42.415,-83.07,"48234"
"21843",21843,42.363,-83.242,"48228"
"21844",21844,42.316,-83.136,"48209"
"21845",21845,42.413,-83.195,"48235"
"21846",21846,42.422,-83.254,"48219"
"21847",21847,42.44,-83.216,"48235"
"21848",21848,42.419,-82.981,"48205"
"21849",21849,42.361,-83.085,"48208"
"21850",21850,42.398,-83.109,"48203"
"21851",21851,42.404,-83.222,"48223"
"21852",21852,42.402,-83.17,"48227"
"21853",21853,42.299,-83.126,"48209"
"21854",21854,42.381,-82.987,"48214"
"21855",21855,42.42,-83.258,"48219"
"21856",21856,42.431,-83.041,"48234"
"21857",21857,42.363,-83.235,"48228"
"21858",21858,42.405,-83.224,"48223"
"21859",21859,42.432,-83.231,"48219"
"21860",21860,42.348,-83.042,"48207"
"21861",21861,42.335,-83.036,"48207"
"21862",21862,42.446,-83.002,"48205"
"21863",21863,42.392,-82.957,"48215"
"21864",21864,42.317,-83.121,"48209"
"21865",21865,42.397,-82.923,"48224"
"21866",21866,42.437,-83.136,"48221"
"21867",21867,42.432,-83.275,"48219"
"21868",21868,42.322,-83.138,"48126"
"21869",21869,42.431,-83.054,"48234"
"21870",21870,42.359,-83.221,"48228"
"21871",21871,42.396,-83.182,"48235"
"21872",21872,42.342,-83.03,"48207"
"21873",21873,42.302,-83.13,"48209"
"21874",21874,42.365,-82.936,"48215"
"21875",21875,42.385,-83.252,"48223"
"21876",21876,42.432,-83.167,"48221"
"21877",21877,42.398,-83.098,"48238"
"21878",21878,42.423,-82.997,"48205"
"21879",21879,42.432,-83.039,"48234"
"21880",21880,42.407,-83.052,"48212"
"21881",21881,42.4,-82.984,"48224"
"21882",21882,42.44,-83.249,"48219"
"21883",21883,42.372,-83.087,"48206"
"21884",21884,42.343,-83.059,"48201"
"21885",21885,42.422,-82.923,"48225"
"21886",21886,42.416,-82.919,"48236"
"21887",21887,42.44,-83.224,"48219"
"21888",21888,42.377,-83.146,"48204"
"21889",21889,42.345,-83.103,"48208"
"21890",21890,42.328,-83.072,"48216"
"21891",21891,42.352,-83.123,"48228"
"21892",21892,42.425,-83.106,"48203"
"21893",21893,42.346,-83.104,"48208"
"21894",21894,42.408,-83.19,"48235"
"21895",21895,42.408,-83.191,"48235"
"21896",21896,42.294,-83.133,"48209"
"21897",21897,42.294,-83.132,"48209"
"21898",21898,42.427,-83.201,"48235"
"21899",21899,42.406,-83.133,"48238"
"21900",21900,42.31,-83.12,"48209"
"21901",21901,42.425,-83.277,"48240"
"21902",21902,42.423,-83.259,"48219"
"21903",21903,42.346,-83.238,"48228"
"21904",21904,42.404,-83.054,"48211:48234"
"21905",21905,42.313,-83.083,"48216"
"21906",21906,42.337,-83.076,"48216"
"21907",21907,42.413,-83.133,"48221"
"21908",21908,42.449,-82.944,"48205"
"21909",21909,42.359,-83.008,"48214"
"21910",21910,42.438,-83.042,"48234"
"21911",21911,42.352,-83.217,"48228"
"21912",21912,42.327,-83.135,"48209; 48210"
"21913",21913,42.397,-83.15,"48238"
"21914",21914,42.445,-83.045,"48234"
"21915",21915,42.38,-83.25,"48223"
"21916",21916,42.409,-83.21,"48223"
"21917",21917,42.372,-83.11,"48204"
"21918",21918,42.43,-83.14,"48221"
"21919",21919,42.377,-83.11,"48206"
"21920",21920,42.366,-83.144,"48228"
"21921",21921,42.411,-83.275,"48219"
"21922",21922,42.43,-82.954,"48224"
"21923",21923,42.368,-83.236,"48228"
"21924",21924,42.436,-82.982,"48205"
"21925",21925,42.359,-83.119,"48204"
"21926",21926,42.442,-83.235,"48219"
"21927",21927,42.442,-83.08,"48211:48234"
"21928",21928,42.366,-83.157,"48228"
"21929",21929,42.406,-82.953,"48224"
"21930",21930,42.411,-83.05,"48212"
"21931",21931,42.436,-83.056,"48234"
"21932",21932,42.368,-83.091,"48206"
"21933",21933,42.411,-83.061,"48212"
"21934",21934,42.447,-82.968,"48205"
"21935",21935,42.276,-83.151,"48217"
"21936",21936,42.433,-83.24,"48219"
"21937",21937,42.374,-82.94,"48215"
"21938",21938,42.434,-83.086,"48203"
"21939",21939,42.374,-83.03,"48211"
"21940",21940,42.439,-83.082,"48234"
"21941",21941,42.393,-83.19,"48227"
"21942",21942,42.406,-83.192,"48235"
"21943",21943,42.399,-83.024,"48213"
"21944",21944,42.398,-82.931,"48224"
"21945",21945,42.388,-83.115,"48206"
"21946",21946,42.39,-83.104,"48238"
"21947",21947,42.446,-83.004,"48205"
"21948",21948,42.416,-83.28,"48219"
"21949",21949,42.309,-83.104,"48209"
"21950",21950,42.312,-83.136,"48209"
"21951",21951,42.447,-82.954,"48021"
"21952",21952,42.387,-83.11,"48206"
"21953",21953,42.432,-83.257,"48219"
"21954",21954,42.434,-83.204,"48235"
"21955",21955,42.424,-83.166,"48221"
"21956",21956,42.338,-83.085,"48208"
"21957",21957,42.437,-83.09,"48203"
"21958",21958,42.426,-83.083,"48234"
"21959",21959,42.384,-83.167,"48238"
"21960",21960,42.393,-83.258,"48223"
"21961",21961,42.403,-83.215,"48227"
"21962",21962,42.44,-82.993,"48205"
"21963",21963,42.326,-83.12,"48210"
"21964",21964,42.394,-83.227,"48223"
"21965",21965,42.382,-83.016,"48213"
"21966",21966,42.329,-83.223,"48228"
"21967",21967,42.437,-83.08,"48234"
"21968",21968,42.445,-83.142,"48221"
"21969",21969,42.337,-83.213,"48228"
"21970",21970,42.356,-83.112,"48204"
"21971",21971,42.402,-83.267,"48223"
"21972",21972,42.333,-83.04,"48226"
"21973",21973,42.376,-83.041,"48211"
"21974",21974,42.429,-83.14,"48221"
"21975",21975,42.353,-83.113,"48210"
"21976",21976,42.333,-83.03,"48207"
"21977",21977,42.41,-83.205,"48235"
"21978",21978,42.393,-83.216,"48227"
"21979",21979,42.377,-82.952,"48213"
"21980",21980,42.317,-83.103,"48209"
"21981",21981,42.272,-83.147,"48217"
"21982",21982,42.272,-83.148,"48217"
"21983",21983,42.354,-83.058,"48207"
"21984",21984,42.438,-83.165,"48221"
"21985",21985,42.367,-82.941,"48215"
"21986",21986,42.41,-82.982,"48213"
"21987",21987,42.389,-83.228,"48223"
"21988",21988,42.352,-83.144,"48228"
"21989",21989,42.414,-83,"48205"
"21990",21990,42.392,-83.223,"48223"
"21991",21991,42.441,-83.068,"48234"
"21992",21992,42.392,-83.239,"48223"
"21993",21993,42.388,-82.988,"48214"
"21994",21994,42.388,-82.987,"48214"
"21995",21995,42.278,-83.151,"48217"
"21996",21996,42.335,-83.001,"48207"
"21997",21997,42.37,-83.027,"48211"
"21998",21998,42.407,-83.267,"48219"
"21999",21999,42.358,-82.984,"48214"
"22000",22000,42.316,-83.115,"48209"
"22001",22001,42.333,-83.109,"48210"
"22002",22002,42.419,-83.196,"48235"
"22003",22003,42.28,-83.159,"48217"
"22004",22004,42.428,-83.271,"48219"
"22005",22005,42.348,-83.068,"48201"
"22006",22006,42.374,-83.006,"48213"
"22007",22007,42.421,-83.102,"48203"
"22008",22008,42.278,-83.142,"48217"
"22009",22009,42.371,-83.034,"48211"
"22010",22010,42.398,-83,"48213"
"22011",22011,42.393,-83.126,"48238"
"22012",22012,42.35,-83.198,"48228"
"22013",22013,42.435,-83.253,"48152"
"22014",22014,42.448,-82.981,"48205"
"22015",22015,42.394,-82.949,"48224"
"22016",22016,42.41,-83.252,"48219"
"22017",22017,42.416,-83.231,"48219"
"22018",22018,42.391,-83.248,"48219"
"22019",22019,42.4,-82.983,"48224"
"22020",22020,42.352,-83.262,"48239"
"22021",22021,42.442,-83.088,"48203"
"22022",22022,42.383,-82.951,"48230"
"22023",22023,42.341,-83.054,"48201"
"22024",22024,42.413,-82.98,"48213"
"22025",22025,42.436,-82.951,"48225"
"22026",22026,42.403,-82.961,"48224"
"22027",22027,42.441,-82.981,"48205"
"22028",22028,42.369,-83.241,"48228"
"22029",22029,42.389,-82.986,"48213"
"22030",22030,42.447,-82.984,"48205"
"22031",22031,42.395,-83.019,"48213"
"22032",22032,42.443,-83.194,"48235"
"22033",22033,42.332,-83.029,"48243"
"22034",22034,42.425,-83.064,"48212"
"22035",22035,42.448,-83.033,"48234"
"22036",22036,42.354,-83.166,"48228"
"22037",22037,42.39,-83.172,"48238"
"22038",22038,42.37,-83.191,"48227"
"22039",22039,42.368,-83.21,"48227"
"22040",22040,42.381,-83.016,"48213"
"22041",22041,42.455,-83.43,"48335"
"22042",22042,42.386,-82.985,"48214"
"22043",22043,42.269,-83.157,"48217"
"22044",22044,42.351,-83.075,"48208"
"22045",22045,42.362,-82.976,"48214"
"22046",22046,42.435,-83.181,"48235"
"22047",22047,42.371,-83.092,"48206"
"22048",22048,42.411,-83.152,"48221"
"22049",22049,42.422,-83.145,"48221"
"22050",22050,42.355,-83.129,"48204"
"22051",22051,42.355,-83.164,"48204"
"22052",22052,42.341,-83.008,"48207"
"22053",22053,42.354,-83.197,"48228"
"22054",22054,42.29,-83.135,"48209"
"22055",22055,42.407,-83.126,"48238"
"22056",22056,42.339,-83.118,"48210"
"22057",22057,42.443,-83.032,"48234"
"22058",22058,42.363,-82.974,"48214"
"22059",22059,42.328,-83.14,"48210"
"22060",22060,42.441,-83.195,"48235"
"22061",22061,42.39,-82.979,"48213"
"22062",22062,42.393,-83.232,"48223"
"22063",22063,42.34,-83.225,"48228"
"22064",22064,42.338,-83.076,"48216"
"22065",22065,42.392,-83.248,"48223"
"22066",22066,42.404,-82.958,"48224"
"22067",22067,42.439,-83.054,"48234"
"22068",22068,42.444,-83.195,"48235"
"22069",22069,42.444,-83.152,"48221"
"22070",22070,42.392,-82.952,"48215"
"22071",22071,42.41,-83.282,"48219"
"22072",22072,42.325,-83.081,"48216"
"22073",22073,42.432,-83.248,"48219"
"22074",22074,42.409,-83.211,"48235"
"22075",22075,42.363,-83.035,"48211"
"22076",22076,42.375,-83.016,"48213"
"22077",22077,42.43,-83.258,"48219"
"22078",22078,42.387,-83.251,"48219"
"22079",22079,42.321,-83.099,"48209"
"22080",22080,42.376,-83.035,"48211"
"22081",22081,42.418,-82.915,"48236"
"22082",22082,42.427,-83.282,"48219"
"22083",22083,42.385,-83.214,"48227"
"22084",22084,42.427,-83.275,"48219"
"22085",22085,42.375,-83.111,"48206"
"22086",22086,42.384,-83.176,"48227"
"22087",22087,42.313,-83.1,"48209"
"22088",22088,42.393,-83.022,"48234"
"22089",22089,42.421,-83.063,"48212"
"22090",22090,42.368,-83.021,"48207"
"22091",22091,42.4,-83.219,"48223"
"22092",22092,42.406,-83.144,"48238"
"22093",22093,42.438,-83.16,"48221"
"22094",22094,42.438,-83.171,"48235"
"22095",22095,42.268,-83.154,"48217"
"22096",22096,42.443,-83.273,"48033"
"22097",22097,42.425,-83.099,"48203"
"22098",22098,42.268,-83.164,"48217"
"22099",22099,42.436,-83.209,"48235"
"22100",22100,42.376,-83.24,"48228"
"22101",22101,42.397,-83.148,"48238"
"22102",22102,42.347,-83.079,"48208"
"22103",22103,42.415,-82.967,"48213"
"22104",22104,42.424,-83.202,"48235"
"22105",22105,42.363,-83.216,"48228"
"22106",22106,42.428,-83.23,"48219"
"22107",22107,42.373,-83.235,"48228"
"22108",22108,42.397,-83.181,"48227"
"22109",22109,42.41,-83.216,"48235"
"22110",22110,42.383,-83.153,"48238"
"22111",22111,42.387,-83.089,"48202"
"22112",22112,42.345,-83.239,"48228"
"22113",22113,42.432,-83.282,"48219"
"22114",22114,42.43,-83.133,"48221"
"22115",22115,42.411,-83.19,"48235"
"22116",22116,42.412,-83.149,"48221"
"22117",22117,42.427,-83.097,"48203"
"22118",22118,42.404,-82.94,"48224"
"22119",22119,42.441,-83.138,"48221"
"22120",22120,42.447,-83,"48205"
"22121",22121,42.419,-82.986,"48205"
"22122",22122,42.38,-83.128,"48204"
"22123",22123,42.363,-82.979,"48214"
"22124",22124,42.409,-83.063,"48212"
"22125",22125,42.387,-83.234,"48223"
"22126",22126,42.432,-83.048,"48234"
"22127",22127,42.35,-83.22,"48228"
"22128",22128,42.434,-83.047,"48234"
"22129",22129,42.427,-83.132,"48221"
"22130",22130,42.426,-83.132,"48221"
"22131",22131,42.412,-83.042,"48212"
"22132",22132,42.424,-83.183,"48235"
"22133",22133,42.331,-83.11,"48210"
"22134",22134,42.42,-82.994,"48205"
"22135",22135,42.278,-83.158,"48217"
"22136",22136,42.41,-83.286,"48240"
"22137",22137,42.387,-83.028,"48211"
"22138",22138,42.443,-83.14,"48221"
"22139",22139,42.372,-83.202,"48227"
"22140",22140,42.393,-82.995,"48213"
"22141",22141,42.423,-83.219,"48227"
"22142",22142,42.443,-83.051,"48234"
"22143",22143,42.384,-83.183,"48227"
"22144",22144,42.422,-82.987,"48205"
"22145",22145,42.426,-83.131,"48221"
"22146",22146,42.372,-83.017,"48214"
"22147",22147,42.449,-82.962,"48205"
"22148",22148,42.362,-83.108,"48206"
"22149",22149,42.408,-83.179,"48227"
"22150",22150,42.344,-83.075,"48208"
"22151",22151,42.412,-83.068,"48212"
"22152",22152,42.426,-83.156,"48235"
"22153",22153,42.388,-83.132,"48238"
"22154",22154,42.352,-83.163,"48228"
"22155",22155,42.34,-83.216,"48227"
"22156",22156,42.37,-83.034,"48211"
"22157",22157,42.389,-82.961,"48215"
"22158",22158,42.353,-83.164,"48204"
"22159",22159,42.38,-82.944,"48215"
"22160",22160,42.408,-82.974,"48213"
"22161",22161,42.34,-83.13,"48210"
"22162",22162,42.41,-83.182,"48235"
"22163",22163,42.369,-82.987,"48214"
"22164",22164,42.373,-83.049,"48211"
"22165",22165,42.411,-83.128,"48221"
"22166",22166,42.42,-82.942,"48224"
"22167",22167,42.442,-83.156,"48221"
"22168",22168,42.365,-82.957,"48215"
"22169",22169,42.402,-82.986,"48213"
"22170",22170,42.441,-83.155,"48221"
"22171",22171,42.394,-83.239,"48223"
"22172",22172,42.342,-83.135,"48210"
"22173",22173,42.291,-83.117,"48209"
"22174",22174,42.412,-83.152,"48221"
"22175",22175,42.407,-83.056,"48212"
"22176",22176,42.355,-83.239,"48228"
"22177",22177,42.3,-83.105,"48209"
"22178",22178,42.44,-83.153,"48221"
"22179",22179,42.399,-83.13,"48238"
"22180",22180,42.395,-83.144,"48227"
"22181",22181,42.403,-83.2,"48235"
"22182",22182,42.343,-83.137,"48210"
"22183",22183,42.372,-83.163,"48204"
"22184",22184,42.437,-83.151,"48221"
"22185",22185,42.351,-83.109,"48208"
"22186",22186,42.357,-83.188,"48228"
"22187",22187,42.34,-83.104,"48208"
"22188",22188,42.398,-83.259,"48223"
"22189",22189,42.427,-83.082,"48234"
"22190",22190,42.372,-83.128,"48204"
"22191",22191,42.391,-83.166,"48238"
"22192",22192,42.387,-82.954,"48205"
"22193",22193,42.437,-83.282,"48219"
"22194",22194,42.433,-83.094,"48203"
"22195",22195,42.423,-83.217,"48235"
"22196",22196,42.416,-82.948,"48224"
"22197",22197,42.425,-83.156,"48221"
"22198",22198,42.406,-82.98,"48213"
"22199",22199,42.34,-83.109,"48210"
"22200",22200,42.409,-83.23,"48219"
"22201",22201,42.344,-83.118,"48210"
"22202",22202,42.44,-82.954,"48205"
"22203",22203,42.414,-83.018,"48234"
"22204",22204,42.42,-83.231,"48219"
"22205",22205,42.436,-83.191,"48221"
"22206",22206,42.389,-82.956,"48215"
"22207",22207,42.344,-83.016,"48214"
"22208",22208,42.447,-83.047,"48234"
"22209",22209,42.385,-83.193,"48227"
"22210",22210,42.339,-83.078,"48208"
"22211",22211,42.334,-83.098,"48208"
"22212",22212,42.42,-83.268,"48240"
"22213",22213,42.375,-83.157,"48204"
"22214",22214,42.444,-82.991,"48205"
"22215",22215,42.43,-83.193,"48235"
"22216",22216,42.389,-82.946,"48224"
"22217",22217,42.406,-83.154,"48238"
"22218",22218,42.355,-83.109,"48208"
"22219",22219,42.365,-83.065,"48202"
"22220",22220,42.296,-83.115,"48209"
"22221",22221,42.344,-83.115,"48210"
"22222",22222,42.349,-83.127,"48204"
"22223",22223,42.372,-83.015,"48213"
"22224",22224,42.396,-83.111,"48206"
"22225",22225,42.423,-83.238,"48219"
"22226",22226,42.363,-83.176,"48227"
"22227",22227,42.326,-83.045,"48243"
"22228",22228,42.384,-83.124,"48206"
"22229",22229,42.37,-83.025,"48207"
"22230",22230,42.337,-82.993,"48214"
"22231",22231,42.336,-82.995,"48214"
"22232",22232,42.362,-83.078,"48201"
"22233",22233,42.328,-83.042,"48243"
"22234",22234,42.374,-83.237,"48228"
"22235",22235,42.41,-83.22,"48219"
"22236",22236,42.409,-83.253,"48219"
"22237",22237,42.356,-83.091,"48206"
"22238",22238,42.449,-82.972,"48205"
"22239",22239,42.442,-83.202,"48235"
"22240",22240,42.429,-83.288,"48335"
"22241",22241,42.407,-83.218,"48223"
"22242",22242,42.409,-83.247,"48219"
"22243",22243,42.42,-83.084,"48203"
"22244",22244,42.334,-83.141,"48210"
"22245",22245,42.404,-83.205,"48235"
"22246",22246,42.418,-83.235,"48219"
"22247",22247,42.414,-83.235,"48219"
"22248",22248,42.388,-82.985,"48213"
"22249",22249,42.259,-83.165,"48229"
"22250",22250,42.358,-83.077,"48202"
"22251",22251,42.339,-83.197,"48228"
"22252",22252,42.423,-83.042,"48212"
"22253",22253,42.363,-82.998,"48214"
"22254",22254,42.351,-82.994,"48214"
"22255",22255,42.388,-83.17,"48227"
"22256",22256,42.443,-83.087,"48203"
"22257",22257,42.353,-83.146,"48204"
"22258",22258,42.346,-83.014,"48214"
"22259",22259,42.383,-82.99,"48213"
"22260",22260,42.447,-83.091,"48030"
"22261",22261,42.346,-83.034,"48207"
"22262",22262,42.302,-83.106,"48209"
"22263",22263,42.412,-83.262,"48223"
"22264",22264,42.382,-83.181,"48227"
"22265",22265,42.379,-83.073,"48202"
"22266",22266,42.389,-83.23,"48223"
"22267",22267,42.343,-83.018,"48207"
"22268",22268,42.431,-83.093,"48203"
"22269",22269,42.408,-82.963,"48224"
"22270",22270,42.373,-83.078,"48202"
"22271",22271,42.38,-82.988,"48213"
"22272",22272,42.399,-83.155,"48238"
"22273",22273,42.339,-83.049,"48201"
"22274",22274,42.338,-83.057,"48202"
"22275",22275,42.359,-82.939,"48215"
"22276",22276,42.409,-83.075,"48212"
"22277",22277,42.416,-83.047,"48212"
"22278",22278,42.418,-83.096,"48203"
"22279",22279,42.334,-82.986,"48207"
"22280",22280,42.436,-83.217,"48235"
"22281",22281,42.436,-83.241,"48219"
"22282",22282,42.429,-83.052,"48234"
"22283",22283,42.404,-82.938,"48224"
"22284",22284,42.34,-83.04,"48207"
"22285",22285,42.406,-83.234,"48223"
"22286",22286,42.385,-83.101,"48206"
"22287",22287,42.352,-83.096,"48208"
"22288",22288,42.421,-83.059,"48212"
"22289",22289,42.386,-82.947,"48224"
"22290",22290,42.387,-83.257,"48223"
"22291",22291,42.383,-83.147,"48238"
"22292",22292,42.4,-82.951,"48224"
"22293",22293,42.418,-83.244,"48219"
"22294",22294,42.423,-83.073,"48234"
"22295",22295,42.261,-83.161,"48217"
"22296",22296,42.386,-82.951,"48215"
"22297",22297,42.398,-83.204,"48227"
"22298",22298,42.429,-83.159,"48221"
"22299",22299,42.433,-83.052,"48234"
"22300",22300,42.397,-83.141,"48238"
"22301",22301,42.368,-83.009,"48214"
"22302",22302,42.438,-83.048,"48234"
"22303",22303,42.356,-83.189,"48228"
"22304",22304,42.367,-83.008,"48214"
"22305",22305,42.374,-83.222,"48228"
"22306",22306,42.359,-82.992,"48214"
"22307",22307,42.369,-83.04,"48211"
"22308",22308,42.418,-83.158,"48221"
"22309",22309,42.353,-83.241,"48228"
"22310",22310,42.365,-83.123,"48204"
"22311",22311,42.336,-83.057,"48208"
"22312",22312,42.359,-83.213,"48228"
"22313",22313,42.295,-83.133,"48209"
"22314",22314,42.312,-83.099,"48209"
"22315",22315,42.362,-83.101,"48206"
"22316",22316,42.419,-83.046,"48234"
"22317",22317,42.352,-83.155,"48204"
"22318",22318,42.371,-83.14,"48204"
"22319",22319,42.445,-83.201,"48235"
"22320",22320,42.448,-83.005,"48205"
"22321",22321,42.411,-83.143,"48221"
"22322",22322,42.398,-83.004,"48213"
"22323",22323,42.443,-82.946,"48225"
"22324",22324,42.358,-83.13,"48204"
"22325",22325,42.402,-83.146,"48238"
"22326",22326,42.378,-83.168,"48227"
"22327",22327,42.429,-83.014,"48234"
"22328",22328,42.405,-83.233,"48223"
"22329",22329,42.391,-83.214,"48227"
"22330",22330,42.444,-83.034,"48234"
"22331",22331,42.383,-83.003,"48213"
